,recipe1,recipe2,cosine_similarity,recipe1_name,recipe2_name,similarity_rank
3621,135,668,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3622,135,669,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3623,135,670,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3624,135,733,0.68283385,blue stuffed mushrooms,ouzo marinated greek cheese,4.0
3625,136,57,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3626,136,58,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3627,136,59,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3628,136,60,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3629,136,120,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3630,136,121,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3631,136,122,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3632,136,123,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3633,136,124,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3634,136,125,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3635,136,598,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3636,136,599,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3637,136,600,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3638,136,601,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3639,136,602,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3640,136,603,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3641,136,604,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3642,136,605,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3643,136,606,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3644,136,607,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3645,136,608,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3646,136,609,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3647,136,610,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3648,136,611,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3649,136,612,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3650,136,613,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3651,136,614,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3652,136,615,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3653,136,616,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3654,136,617,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3655,136,618,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3656,136,619,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3657,136,620,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3658,136,621,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3659,136,622,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3660,136,623,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3661,136,624,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3662,136,625,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3663,136,626,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3664,136,627,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3665,136,628,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3666,136,629,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3667,136,630,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3668,136,631,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3669,136,632,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3670,136,633,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3671,136,634,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3672,136,635,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3673,136,636,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3674,136,637,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3675,136,638,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3676,136,639,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3677,136,640,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3678,136,641,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3679,136,642,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3680,136,643,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3681,136,644,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3682,136,645,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3683,136,646,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3684,136,647,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3685,136,648,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3686,136,649,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3687,136,650,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3688,136,651,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3689,136,652,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3690,136,653,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3691,136,654,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3692,136,655,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3693,136,656,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3694,136,657,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3695,136,658,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3696,136,659,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3697,136,660,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3698,136,661,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3699,136,662,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3700,136,664,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3701,136,665,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3702,136,666,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3703,136,667,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3704,136,668,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3705,136,669,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3706,136,670,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3707,136,733,0.68283385,blue stuffed mushrooms,ouzo marinated greek cheese,4.0
3708,137,57,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3709,137,58,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3710,137,59,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3711,137,60,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3712,137,120,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3713,137,121,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3714,137,122,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3715,137,123,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3716,137,124,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3717,137,125,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3718,137,598,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3719,137,599,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3720,137,600,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3721,137,601,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3722,137,602,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3723,137,603,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3724,137,604,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3725,137,605,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3726,137,606,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3727,137,607,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3728,137,608,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3729,137,609,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3730,137,610,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3731,137,611,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3732,137,612,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3733,137,613,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3734,137,614,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3735,137,615,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3736,137,616,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3737,137,617,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3738,137,618,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3739,137,619,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3740,137,620,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3741,137,621,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3742,137,622,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3743,137,623,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3744,137,624,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3745,137,625,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3746,137,626,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3747,137,627,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3748,137,628,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3749,137,629,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3750,137,630,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3751,137,631,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3752,137,632,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3753,137,633,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3754,137,634,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3755,137,635,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3756,137,636,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3757,137,637,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3758,137,638,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3759,137,639,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3760,137,640,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3761,137,641,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3762,137,642,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3763,137,643,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3764,137,644,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3765,137,645,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3766,137,646,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3767,137,647,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3768,137,648,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3769,137,649,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3770,137,650,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3771,137,651,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3772,137,652,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3773,137,653,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3774,137,654,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3775,137,655,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3776,137,656,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3777,137,657,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3778,137,658,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3779,137,659,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3780,137,660,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3781,137,661,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3782,137,662,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3783,137,664,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3784,137,665,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3785,137,666,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3786,137,667,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3787,137,668,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3788,137,669,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3789,137,670,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3790,137,733,0.68283385,blue stuffed mushrooms,ouzo marinated greek cheese,4.0
3791,138,57,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3792,138,58,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3793,138,59,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3794,138,60,0.7065736,blue stuffed mushrooms,lou s fabulous bruschetta,3.0
3795,138,120,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3796,138,121,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3797,138,122,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3798,138,123,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3799,138,124,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3800,138,125,0.6732835,blue stuffed mushrooms,brown rice and vegetable pilaf,5.0
3801,138,598,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3802,138,599,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3803,138,600,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3804,138,601,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3805,138,602,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3806,138,603,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3807,138,604,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3808,138,605,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3809,138,606,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3810,138,607,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3811,138,608,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3812,138,609,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3813,138,610,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3814,138,611,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3815,138,612,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3816,138,613,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3817,138,614,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3818,138,615,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3819,138,616,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3820,138,617,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3821,138,618,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3822,138,619,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3823,138,620,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3824,138,621,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3825,138,622,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3826,138,623,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3827,138,624,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3828,138,625,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3829,138,626,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3830,138,627,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3831,138,628,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3832,138,629,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3833,138,630,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3834,138,631,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3835,138,632,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3836,138,633,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3837,138,634,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3838,138,635,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3839,138,636,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3840,138,637,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3841,138,638,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3842,138,639,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3843,138,640,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3844,138,641,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3845,138,642,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3846,138,643,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3847,138,644,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3848,138,645,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3849,138,646,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3850,138,647,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3851,138,648,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3852,138,649,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3853,138,650,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3854,138,651,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3855,138,652,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3856,138,653,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3857,138,654,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3858,138,655,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3859,138,656,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3860,138,657,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3861,138,658,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3862,138,659,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3863,138,660,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3864,138,661,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3865,138,662,0.7425817,blue stuffed mushrooms,lee s hot crab dip,1.0
3866,138,664,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3867,138,665,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3868,138,666,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3869,138,667,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3870,138,668,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3871,138,669,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3872,138,670,0.7381314,blue stuffed mushrooms,cucumber pita wedges,2.0
3873,138,733,0.68283385,blue stuffed mushrooms,ouzo marinated greek cheese,4.0
3874,139,4,0.8162759,blueberry buttertarts,biryani,4.0
3875,139,20,0.83684134,blueberry buttertarts,boston cream pie,2.0
3876,139,21,0.83684134,blueberry buttertarts,boston cream pie,2.0
3877,139,206,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3878,139,207,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3879,139,208,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3880,139,209,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3881,139,210,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3882,139,211,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3883,139,212,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3884,139,213,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3885,139,214,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3886,139,215,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3887,139,216,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3888,139,217,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3889,139,218,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3890,139,219,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3891,139,220,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3892,139,221,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3893,139,222,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3894,139,223,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3895,139,224,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
3896,139,225,0.83370006,blueberry buttertarts,almond fudge banana cake,3.0
